fuel_purchase_id,trip_id,truck_id,driver_id,purchase_date,location_city,location_state,gallons,price_per_gallon,total_cost,fuel_card_number
FUEL00001685,TRIP00010541,TRK00063,DRV00026,"2022-05-16 22:00:00",Phoenix,CA,142.5,4.119,586.96,FC259385
FUEL00001686,TRIP00040317,TRK00090,DRV00113,"2023-06-03 21:00:00",Atlanta,CA,135.9,3.702,503.1,FC874884
FUEL00001687,TRIP00056713,TRK00111,DRV00003,"2023-12-31 05:00:00","Oklahoma City",OR,116.8,4.105,479.46,FC111970
FUEL00001688,TRIP00026623,TRK00040,DRV00069,"2022-12-08 06:00:00",Minneapolis,TN,75.6,4.87,368.17,FC116868
FUEL00001689,TRIP00046593,TRK00023,DRV00029,"2023-08-23 06:00:00","Los Angeles",PA,179,3.368,602.87,FC864013
FUEL00001690,TRIP00053854,TRK00012,DRV00124,"2023-11-24 10:00:00","Kansas City",FL,70.5,3.929,276.99,FC345490
FUEL00001691,TRIP00008722,TRK00070,DRV00061,"2022-04-24 02:00:00",Portland,NV,94.7,4.271,404.46,FC393614
FUEL00001692,TRIP00041274,TRK00084,DRV00047,"2023-06-14 17:00:00",Milwaukee,NE,188.2,3.941,741.7,FC315613
FUEL00001693,TRIP00013249,TRK00015,DRV00134,"2022-06-19 02:00:00",Denver,OR,53.3,4.637,247.15,FC587094
FUEL00001694,TRIP00077265,TRK00062,DRV00148,"2024-09-18 00:00:00",Phoenix,NC,143.9,4.051,582.94,FC566799
FUEL00001695,TRIP00057022,TRK00064,DRV00058,"2024-01-05 14:00:00",Seattle,IN,116.8,3.637,424.8,FC948540
FUEL00001696,TRIP00043764,TRK00099,DRV00141,"2023-07-18 00:00:00",Atlanta,MI,76.2,3.889,296.34,FC303122
FUEL00001697,TRIP00038424,TRK00070,DRV00111,"2023-05-09 21:00:00",Miami,NY,84.8,3.665,310.79,FC814074
FUEL00001698,TRIP00054690,TRK00106,DRV00057,"2023-12-05 09:00:00",Charlotte,CO,174.6,3.997,697.88,FC581544
FUEL00001699,TRIP00067293,TRK00007,DRV00082,"2024-05-16 10:00:00",Atlanta,IN,167.5,4.058,679.71,FC538749
FUEL00001700,TRIP00047079,TRK00041,DRV00121,"2023-08-29 21:00:00",Milwaukee,OR,85.8,3.442,295.32,FC737842
FUEL00001701,TRIP00073374,TRK00067,DRV00070,"2024-08-01 18:00:00",Dallas,OR,64.7,4.079,263.91,FC538465
FUEL00001702,TRIP00050830,TRK00076,DRV00047,"2023-10-16 07:00:00",Denver,TN,118.4,3.512,415.82,FC170131
FUEL00001703,TRIP00059144,TRK00031,DRV00147,"2024-02-02 08:00:00",Nashville,WI,75.1,4.148,311.51,FC779473
FUEL00001704,TRIP00056092,TRK00085,DRV00147,"2023-12-23 20:00:00",Houston,WA,75.3,4.099,308.65,FC399404
FUEL00001705,TRIP00053979,TRK00107,DRV00113,"2023-11-27 05:00:00","Las Vegas",AZ,107.5,3.273,351.85,FC365896
FUEL00001706,TRIP00082438,TRK00023,DRV00009,"2024-11-24 21:00:00","New York",PA,59.5,3.93,233.84,FC959813
FUEL00001707,TRIP00061850,TRK00036,DRV00129,"2024-03-07 12:00:00","Las Vegas",OH,51.4,3.749,192.7,FC947087
FUEL00001708,TRIP00033980,TRK00097,DRV00035,"2023-03-11 19:00:00",Milwaukee,UT,198.1,4.006,793.59,FC305391
FUEL00001709,TRIP00012423,TRK00025,DRV00043,"2022-06-11 11:00:00",Columbus,NY,107,4.015,429.6,FC261507
FUEL00001710,TRIP00001331,,DRV00104,"2022-01-17 05:00:00","Los Angeles",MN,166.1,3.564,591.98,FC292102
FUEL00001711,TRIP00026900,TRK00103,DRV00006,"2022-12-12 23:00:00","New York",NV,113,4.762,538.11,FC716837
FUEL00001712,TRIP00037487,TRK00041,DRV00099,"2023-04-25 08:00:00",Charlotte,CO,159.1,4.186,665.99,FC871104
FUEL00001713,TRIP00021120,TRK00024,DRV00083,"2022-09-28 05:00:00",Charlotte,WA,127.5,4.973,634.06,FC738043
FUEL00001714,TRIP00039766,TRK00108,DRV00047,"2023-05-27 13:00:00","Las Vegas",CO,56.4,3.504,197.63,FC421314
FUEL00001715,TRIP00013111,TRK00097,DRV00009,"2022-06-18 13:00:00","Salt Lake City",MI,89.5,4.688,419.58,FC810622
FUEL00001716,TRIP00077755,TRK00012,DRV00013,"2024-09-27 06:00:00","Salt Lake City",WA,171,3.47,593.37,FC214308
FUEL00001717,TRIP00085359,TRK00033,DRV00009,"2024-12-31 06:00:00",Indianapolis,AZ,52.7,3.492,184.03,FC602667
FUEL00001718,TRIP00070113,TRK00061,DRV00138,"2024-06-19 02:00:00",Philadelphia,TX,65.1,3.93,255.84,FC319575
FUEL00001719,TRIP00047626,TRK00025,DRV00145,"2023-09-04 17:00:00","Las Vegas",OR,132,3.31,436.92,FC216583
FUEL00001720,TRIP00067970,TRK00084,DRV00063,"2024-05-25 06:00:00",Minneapolis,MN,69.1,3.827,264.45,FC132633
FUEL00001721,TRIP00085129,TRK00080,DRV00061,"2024-12-28 10:00:00",Chicago,MI,161.3,3.675,592.78,FC125311
FUEL00001722,TRIP00006379,TRK00013,DRV00098,"2022-03-24 08:00:00",Charlotte,FL,104.2,3.842,400.34,FC940102
FUEL00001723,TRIP00041731,TRK00006,DRV00113,"2023-06-20 03:00:00",Portland,OK,75.4,4.383,330.48,FC613562
FUEL00001724,TRIP00040127,TRK00110,DRV00141,"2023-06-01 13:00:00",Nashville,UT,70.7,3.404,240.66,FC947179
FUEL00001725,TRIP00023398,TRK00012,,"2022-10-27 18:00:00","Kansas City",WA,128.6,3.415,439.17,FC584681
FUEL00001726,TRIP00002430,TRK00084,DRV00069,"2022-01-31 05:00:00",Denver,OK,80.8,4.726,381.86,FC572997
FUEL00001727,TRIP00022072,,DRV00127,"2022-10-09 03:00:00","Los Angeles",TX,95,4.881,463.7,FC344464
FUEL00001728,TRIP00053016,TRK00099,DRV00108,"2023-11-13 20:00:00",Miami,GA,120.7,3.572,431.14,FC681676
FUEL00001729,TRIP00006045,TRK00116,DRV00079,"2022-03-19 21:00:00","Las Vegas",CO,94.5,4.046,382.35,FC945073
FUEL00001730,TRIP00053691,TRK00008,DRV00036,"2023-11-23 17:00:00","Las Vegas",MI,184.4,4.013,740,FC241215
FUEL00001731,TRIP00065248,TRK00115,DRV00085,"2024-04-18 13:00:00",Philadelphia,CO,184.7,4.018,742.12,FC214538
FUEL00001732,TRIP00059978,TRK00038,DRV00138,"2024-02-12 07:00:00",Columbus,WA,172,3.887,668.56,FC919365
FUEL00001733,TRIP00070742,TRK00079,DRV00017,"2024-06-29 06:00:00",Seattle,NE,111.7,3.287,367.16,FC868563
FUEL00001734,TRIP00026342,TRK00099,DRV00134,"2022-12-03 21:00:00",Charlotte,MO,189.8,4.005,760.15,FC859927
FUEL00001735,TRIP00027274,TRK00061,DRV00091,"2022-12-17 15:00:00",Detroit,MN,177.2,3.766,667.34,FC812700
FUEL00001736,TRIP00072516,TRK00086,DRV00055,"2024-07-19 11:00:00","Kansas City",OR,158.6,3.863,612.67,FC450629
FUEL00001737,TRIP00053197,TRK00025,DRV00128,"2023-11-17 13:00:00","Las Vegas",WA,177.6,3.652,648.6,FC706736
FUEL00001738,TRIP00004989,TRK00051,DRV00064,"2022-03-06 08:00:00",Atlanta,TX,114.3,3.623,414.11,FC102772
FUEL00001739,TRIP00027371,TRK00008,DRV00143,"2022-12-17 19:00:00",Denver,AZ,79,4.865,384.34,FC815274
FUEL00001740,TRIP00081896,TRK00011,DRV00141,"2024-11-16 11:00:00","New York",NC,64.7,3.312,214.29,FC890648
FUEL00001741,TRIP00022609,TRK00044,DRV00103,"2022-10-18 02:00:00","New York",NY,130.6,3.721,485.96,FC138553
FUEL00001742,TRIP00069747,TRK00040,DRV00012,"2024-06-16 14:00:00",Denver,IL,57.8,3.633,209.99,FC426739
FUEL00001743,TRIP00019214,TRK00085,DRV00043,"2022-09-02 23:00:00","Oklahoma City",TX,149.4,3.792,566.52,FC889537
FUEL00001744,TRIP00066851,,DRV00050,"2024-05-09 16:00:00","Las Vegas",NY,64.6,3.271,211.31,FC503412
FUEL00001745,TRIP00015193,TRK00014,DRV00144,"2022-07-14 23:00:00",Atlanta,CO,135.5,4.127,559.21,FC834366
FUEL00001746,TRIP00073727,TRK00101,DRV00005,"2024-08-04 11:00:00",Phoenix,OK,96.8,3.323,321.67,FC646852
FUEL00001747,TRIP00019267,TRK00030,DRV00065,"2022-09-03 10:00:00","Oklahoma City",OK,191.3,4.284,819.53,FC262035
FUEL00001748,TRIP00030634,TRK00071,DRV00030,"2023-01-26 03:00:00",Charlotte,OR,184.9,3.807,703.91,FC542350
FUEL00001749,TRIP00075403,TRK00044,DRV00066,"2024-08-26 16:00:00",Atlanta,NV,76.5,3.178,243.12,FC844474
FUEL00001750,TRIP00008824,TRK00059,DRV00077,"2022-04-25 10:00:00",Memphis,CA,180.8,4.155,751.22,FC185506
FUEL00001751,TRIP00007172,TRK00052,DRV00120,"2022-04-04 18:00:00",Dallas,CO,119.5,4.976,594.63,FC885760
FUEL00001752,TRIP00015471,TRK00111,DRV00054,"2022-07-17 06:00:00",Columbus,FL,95.4,4.879,465.46,FC379160
FUEL00001753,TRIP00009790,TRK00001,DRV00077,"2022-05-06 09:00:00","Los Angeles",NY,54.2,3.673,199.08,FC715945
FUEL00001754,TRIP00047670,TRK00006,DRV00101,"2023-09-05 02:00:00",Omaha,AZ,78.8,4.312,339.79,FC966555
FUEL00001755,TRIP00005955,TRK00098,DRV00098,"2022-03-19 04:00:00",Seattle,CO,74.8,3.418,255.67,FC426500
FUEL00001756,TRIP00076323,TRK00057,DRV00103,"2024-09-06 09:00:00",Milwaukee,CA,87,3.362,292.49,FC630096
FUEL00001757,TRIP00010369,TRK00049,DRV00149,"2022-05-15 08:00:00",Denver,FL,183,4.74,867.42,FC751577
FUEL00001758,TRIP00025035,TRK00038,DRV00054,"2022-11-17 09:00:00",Dallas,CO,147.6,4.247,626.86,FC644942
FUEL00001759,TRIP00061503,TRK00029,DRV00104,"2024-03-04 06:00:00","Salt Lake City",MN,110.8,3.404,377.16,FC876716
FUEL00001760,TRIP00010408,TRK00103,DRV00058,"2022-05-16 08:00:00",Miami,PA,54.4,4.254,231.42,FC124147
FUEL00001761,TRIP00009679,TRK00072,DRV00047,"2022-05-05 12:00:00",Dallas,CA,82,4.781,392.04,FC397835
FUEL00001762,TRIP00030058,TRK00082,DRV00080,"2023-01-19 01:00:00",Atlanta,NV,132.2,3.923,518.62,FC372785
FUEL00001763,TRIP00053599,TRK00099,,"2023-11-21 00:00:00","New York",WI,139.8,4.219,589.82,FC360301
FUEL00001764,TRIP00025582,TRK00033,DRV00079,"2022-11-24 14:00:00",Seattle,MN,140.1,4.002,560.68,FC413174
FUEL00001765,TRIP00047374,TRK00019,DRV00061,"2023-09-02 14:00:00",Atlanta,NV,101.9,3.512,357.87,FC737828
FUEL00001766,TRIP00082660,TRK00008,DRV00114,"2024-11-27 17:00:00",Nashville,MO,98.9,3.549,351,FC709133
FUEL00001767,TRIP00078607,TRK00002,DRV00078,"2024-10-06 16:00:00",Portland,AZ,74.9,3.476,260.35,FC795452
FUEL00001768,TRIP00041169,TRK00009,DRV00038,"2023-06-14 22:00:00","New York",MN,119.2,3.455,411.84,FC380227
FUEL00001769,TRIP00022413,TRK00096,DRV00003,"2022-10-13 08:00:00",Charlotte,IL,157.1,4.345,682.6,FC129988
FUEL00001770,TRIP00000815,TRK00069,DRV00080,"2022-01-13 22:00:00",Minneapolis,OH,177.4,4.249,753.77,FC764508
FUEL00001771,TRIP00062138,TRK00114,DRV00026,"2024-03-11 01:00:00",Memphis,CA,174.7,3.56,621.93,FC386138
FUEL00001772,TRIP00031214,TRK00098,DRV00147,"2023-02-05 15:00:00",Philadelphia,CA,98.1,3.402,333.74,FC641952
FUEL00001773,TRIP00062344,TRK00105,DRV00057,"2024-03-14 10:00:00",Dallas,WI,138.4,4.126,571.04,FC585705
FUEL00001774,TRIP00010085,TRK00070,DRV00041,"2022-05-10 20:00:00",Omaha,OH,136.7,3.696,505.24,FC191922
FUEL00001775,TRIP00001928,TRK00069,DRV00012,"2022-01-25 20:00:00",Chicago,OK,191.9,3.907,749.75,FC258628
FUEL00001776,TRIP00009626,TRK00096,DRV00084,"2022-05-04 13:00:00","Los Angeles",MI,116.1,4.682,543.58,FC427420
FUEL00001777,TRIP00006228,TRK00105,DRV00064,"2022-03-23 00:00:00",Phoenix,PA,151.5,4.639,702.81,FC456868
FUEL00001778,TRIP00034257,TRK00061,DRV00038,"2023-03-16 09:00:00",Atlanta,TX,50.4,3.814,192.23,FC923122
FUEL00001779,TRIP00039093,,DRV00119,"2023-05-19 12:00:00",Dallas,OR,192.2,4.219,810.89,FC573118
FUEL00001780,TRIP00074077,TRK00043,DRV00024,"2024-08-08 16:00:00",Houston,GA,155.6,3.449,536.66,FC532097
FUEL00001781,TRIP00064890,TRK00045,DRV00077,"2024-04-16 18:00:00",Memphis,MO,168.2,3.257,547.83,FC410139
FUEL00001782,TRIP00006683,TRK00111,DRV00074,"2022-03-27 05:00:00",Detroit,OK,162.7,4.943,804.23,FC144673
FUEL00001783,TRIP00010654,TRK00045,DRV00126,"2022-05-19 12:00:00",Nashville,NY,187.2,3.8,711.36,FC179922
FUEL00001784,TRIP00032246,TRK00039,DRV00047,"2023-02-18 08:00:00",Phoenix,IL,86.2,3.779,325.75,FC614113
FUEL00001785,TRIP00082209,TRK00072,DRV00124,"2024-11-21 18:00:00",Seattle,TN,103.7,3.73,386.8,FC852136
FUEL00001786,TRIP00010823,TRK00060,DRV00138,"2022-05-21 11:00:00",Charlotte,NC,182.1,4.426,805.97,FC222021
FUEL00001787,TRIP00009753,TRK00048,DRV00015,"2022-05-06 22:00:00","Las Vegas",TX,61.4,4.553,279.55,FC671663
FUEL00001788,TRIP00016438,,DRV00126,"2022-07-31 05:00:00",Detroit,NE,72,4.178,300.82,FC131856
FUEL00001789,TRIP00060726,TRK00089,DRV00090,"2024-02-22 13:00:00",Nashville,MI,55.6,3.605,200.44,FC168893
FUEL00001790,TRIP00016209,TRK00011,DRV00108,"2022-07-27 18:00:00",Columbus,UT,142.1,4.243,602.93,FC582957
FUEL00001791,TRIP00063447,TRK00110,DRV00059,"2024-03-28 16:00:00",Phoenix,MI,65,3.9,253.5,FC619749
FUEL00001792,TRIP00021406,TRK00060,DRV00079,"2022-10-01 08:00:00","Oklahoma City",UT,90.9,4.266,387.78,FC517644
FUEL00001793,TRIP00043295,TRK00115,DRV00013,"2023-07-12 06:00:00",Nashville,GA,99.3,3.457,343.28,FC316261
FUEL00001794,TRIP00011131,TRK00018,DRV00124,"2022-05-24 07:00:00","Salt Lake City",IN,177.6,4.116,731,FC267257
FUEL00001795,TRIP00071541,TRK00008,DRV00117,"2024-07-09 02:00:00",Dallas,IL,188.1,3.743,704.06,FC168479
FUEL00001796,TRIP00015621,TRK00002,,"2022-07-20 02:00:00",Houston,NV,105.2,4.79,503.91,FC771373
FUEL00001797,TRIP00068321,TRK00074,DRV00097,"2024-05-29 18:00:00",Columbus,PA,168.9,3.475,586.93,FC688629
FUEL00001798,TRIP00016509,TRK00041,DRV00077,"2022-08-01 20:00:00",Milwaukee,MN,166.7,4.678,779.82,FC317037
FUEL00001799,TRIP00011162,TRK00083,DRV00065,"2022-05-25 02:00:00",Phoenix,NY,151,4.973,750.92,FC289312
FUEL00001800,TRIP00020379,TRK00067,DRV00092,"2022-09-20 13:00:00","Oklahoma City",MI,178.5,4.446,793.61,FC710650
FUEL00001801,TRIP00011719,TRK00004,DRV00149,"2022-06-01 14:00:00",Charlotte,NY,195,4.58,893.1,FC172951
FUEL00001802,TRIP00054462,TRK00067,DRV00017,"2023-12-01 08:00:00","Salt Lake City",TX,172.1,3.64,626.44,FC791337
FUEL00001803,TRIP00052817,TRK00055,DRV00149,"2023-11-12 02:00:00",Omaha,WI,150,4.044,606.6,FC231042
FUEL00001804,TRIP00020413,TRK00039,DRV00028,"2022-09-18 16:00:00",Denver,UT,89.4,3.448,308.25,FC857862
FUEL00001805,TRIP00054461,TRK00111,DRV00117,"2023-12-04 00:00:00","Salt Lake City",MN,73,3.553,259.37,FC226506
FUEL00001806,TRIP00004606,TRK00012,DRV00139,"2022-02-28 19:00:00",Milwaukee,OK,149.2,3.673,548.01,FC970797
FUEL00001807,TRIP00022067,TRK00067,DRV00051,"2022-10-10 20:00:00",Portland,OK,67.8,3.84,260.35,FC488749
FUEL00001808,TRIP00009005,TRK00051,DRV00128,"2022-04-26 07:00:00",Denver,CA,112.8,4.913,554.19,FC891434
FUEL00001809,TRIP00014104,TRK00059,DRV00092,"2022-06-30 07:00:00",Indianapolis,WI,97,4.235,410.8,FC682290
FUEL00001810,TRIP00015532,TRK00060,DRV00142,"2022-07-19 03:00:00",Minneapolis,MN,162.5,4.922,799.82,FC248919
FUEL00001811,TRIP00001389,TRK00014,DRV00121,"2022-01-19 02:00:00",Columbus,TX,94.1,4.963,467.02,FC314559
FUEL00001812,TRIP00043037,TRK00113,DRV00032,"2023-07-08 06:00:00",Minneapolis,OR,179.9,4.371,786.34,FC804420
FUEL00001813,TRIP00037147,TRK00099,DRV00028,"2023-04-23 09:00:00",Omaha,MO,94.5,3.922,370.63,FC750632
FUEL00001814,TRIP00016039,TRK00086,DRV00024,"2022-07-27 21:00:00",Minneapolis,OR,99.6,4.243,422.6,FC414461
FUEL00001815,TRIP00054364,TRK00029,DRV00114,"2023-11-29 09:00:00",Charlotte,WA,63.9,3.554,227.1,FC543892
FUEL00001816,TRIP00067297,TRK00096,DRV00133,"2024-05-16 18:00:00",Denver,WI,125.3,3.34,418.5,FC424447
FUEL00001817,TRIP00031806,TRK00049,DRV00092,"2023-02-11 07:00:00",Miami,IL,154.8,3.964,613.63,FC610516
FUEL00001818,TRIP00027892,TRK00048,DRV00139,"2022-12-24 04:00:00",Indianapolis,WA,68,4.879,331.77,FC340109
FUEL00001819,TRIP00055725,TRK00115,DRV00053,"2023-12-17 21:00:00",Dallas,AZ,103,3.497,360.19,FC718798
FUEL00001820,TRIP00002675,TRK00093,DRV00145,"2022-02-03 18:00:00",Seattle,TN,53,3.995,211.74,FC471933
FUEL00001821,TRIP00040166,TRK00067,DRV00148,"2023-06-01 23:00:00",Dallas,NV,199.6,3.501,698.8,FC178265
FUEL00001822,TRIP00079564,TRK00016,DRV00045,"2024-10-19 18:00:00",Phoenix,FL,195.1,4.034,787.03,FC231448
FUEL00001823,TRIP00017567,TRK00018,DRV00010,"2022-08-13 07:00:00",Nashville,MO,56.6,3.891,220.23,FC365534
FUEL00001824,TRIP00031400,,DRV00062,"2023-02-07 01:00:00",Miami,MI,153.2,3.259,499.28,FC432668
FUEL00001825,TRIP00049695,TRK00045,DRV00010,"2023-10-01 10:00:00",Houston,WA,113,4.131,466.8,FC143550
FUEL00001826,TRIP00029067,TRK00014,DRV00020,"2023-01-08 10:00:00",Milwaukee,FL,111.1,3.82,424.4,FC330115
FUEL00001827,TRIP00068234,TRK00069,DRV00144,"2024-05-27 01:00:00",Memphis,CO,198.2,3.838,760.69,FC619324
FUEL00001828,TRIP00076689,TRK00007,DRV00111,"2024-09-12 08:00:00",Denver,PA,73.9,3.645,269.37,FC211426
FUEL00001829,TRIP00035678,TRK00002,DRV00108,"2023-04-04 01:00:00",Phoenix,NC,105.8,4.285,453.35,FC323724
FUEL00001830,TRIP00014436,TRK00031,DRV00012,"2022-07-06 15:00:00",Chicago,TX,109.9,3.405,374.21,FC216962
FUEL00001831,TRIP00036990,TRK00108,DRV00002,"2023-04-20 00:00:00","Los Angeles",MN,102.7,3.339,342.92,FC700496
FUEL00001832,TRIP00028606,TRK00055,DRV00030,"2023-01-03 07:00:00",Memphis,NV,112.1,4.129,462.86,FC824590
FUEL00001833,TRIP00034427,TRK00092,DRV00015,"2023-03-17 03:00:00","Salt Lake City",WI,118.3,3.973,470.01,FC488973
FUEL00001834,TRIP00038290,TRK00030,DRV00063,"2023-05-06 04:00:00",Phoenix,GA,171.6,3.509,602.14,FC401708
FUEL00001835,TRIP00045760,TRK00020,DRV00099,"2023-08-13 08:00:00",Philadelphia,TX,144.8,3.668,531.13,FC873171
FUEL00001836,TRIP00058869,TRK00061,DRV00087,"2024-01-30 03:00:00",Detroit,NC,62.5,4.08,255,FC184403
FUEL00001837,TRIP00050492,TRK00026,DRV00037,"2023-10-11 00:00:00","Salt Lake City",CA,93.4,3.848,359.4,FC403519
FUEL00001838,TRIP00077502,TRK00055,DRV00084,"2024-09-22 04:00:00",Portland,AZ,175.7,3.391,595.8,FC309253
FUEL00001839,TRIP00073772,TRK00114,DRV00119,"2024-08-04 01:00:00","Oklahoma City",IN,51.7,4.079,210.88,FC326986
FUEL00001840,TRIP00014562,TRK00018,DRV00145,"2022-07-05 23:00:00",Detroit,PA,83.3,3.897,324.62,FC550482
FUEL00001841,TRIP00080141,TRK00058,DRV00098,"2024-10-24 16:00:00",Minneapolis,NC,84.9,3.896,330.77,FC774567
FUEL00001842,TRIP00019914,TRK00002,DRV00078,"2022-09-11 09:00:00",Houston,MN,127.6,4.011,511.8,FC472763
FUEL00001843,TRIP00004835,TRK00058,DRV00078,"2022-03-03 13:00:00",Denver,AZ,153.7,4.407,677.36,FC155134
FUEL00001844,TRIP00010196,TRK00011,DRV00078,"2022-05-13 04:00:00","Oklahoma City",IN,186.3,4.558,849.16,FC620451
FUEL00001845,TRIP00042148,TRK00029,DRV00084,"2023-06-25 04:00:00",Seattle,OK,124.8,4.189,522.79,FC867564
FUEL00001846,TRIP00003114,TRK00112,DRV00033,"2022-02-11 04:00:00",Minneapolis,TN,129.2,3.596,464.6,FC719321
FUEL00001847,TRIP00066572,TRK00016,DRV00080,"2024-05-07 14:00:00",Detroit,GA,114.5,3.643,417.12,FC453975
FUEL00001848,TRIP00042637,TRK00008,DRV00146,"2023-07-04 00:00:00",Memphis,OR,92.1,4.35,400.63,FC407449
FUEL00001849,TRIP00043204,TRK00120,DRV00033,"2023-07-09 07:00:00",Denver,TX,132.5,3.994,529.21,FC643403
FUEL00001850,TRIP00032659,TRK00018,DRV00011,"2023-02-24 16:00:00",Chicago,PA,117.9,4.192,494.24,FC115493
FUEL00001851,TRIP00013815,TRK00038,DRV00099,"2022-06-28 10:00:00",Detroit,WA,159.5,4.249,677.72,FC850598
FUEL00001852,TRIP00001476,TRK00097,,"2022-01-19 19:00:00",Minneapolis,NY,69.6,3.862,268.8,FC170225
FUEL00001853,TRIP00079404,TRK00114,DRV00049,"2024-10-17 04:00:00",Omaha,OH,80.1,3.456,276.83,FC787936
FUEL00001854,TRIP00030196,TRK00049,DRV00044,"2023-01-22 20:00:00",Philadelphia,UT,100.3,3.26,326.98,FC352227
FUEL00001855,TRIP00047648,TRK00096,DRV00018,"2023-09-05 03:00:00",Philadelphia,IL,171.5,4.304,738.14,FC124245
FUEL00001856,TRIP00044209,TRK00038,DRV00060,"2023-07-22 06:00:00","Oklahoma City",TN,111.2,4.229,470.26,FC639436
FUEL00001857,TRIP00007221,TRK00051,DRV00138,"2022-04-05 12:00:00",Detroit,MI,165.8,3.41,565.38,FC760762
FUEL00001858,TRIP00024776,TRK00091,DRV00037,"2022-11-13 08:00:00",Memphis,UT,93.5,3.936,368.02,FC473444
FUEL00001859,TRIP00050102,TRK00033,DRV00079,"2023-10-06 19:00:00",Minneapolis,MN,135.1,3.352,452.86,FC208830
FUEL00001860,TRIP00024675,TRK00029,DRV00082,"2022-11-12 11:00:00",Phoenix,TX,78.7,3.494,274.98,FC599027
FUEL00001861,TRIP00054598,TRK00116,DRV00143,"2023-12-03 22:00:00",Milwaukee,CO,135.9,3.956,537.62,FC951022
FUEL00001862,TRIP00035170,TRK00041,DRV00081,"2023-03-28 09:00:00",Seattle,WI,164.1,3.282,538.58,FC700894
FUEL00001863,TRIP00081208,TRK00071,DRV00062,"2024-11-08 08:00:00",Atlanta,TX,152.6,3.912,596.97,FC608962
FUEL00001864,TRIP00073234,TRK00105,DRV00083,"2024-07-28 21:00:00","Las Vegas",WA,76.8,3.933,302.05,FC481928
FUEL00001865,TRIP00066224,TRK00043,DRV00080,"2024-05-01 22:00:00","New York",FL,152.9,3.938,602.12,FC368266
FUEL00001866,TRIP00085257,TRK00080,DRV00097,"2025-01-01 14:00:00",Memphis,OK,101.9,4.029,410.56,FC512034
FUEL00001867,TRIP00015856,TRK00108,DRV00045,"2022-07-25 04:00:00",Houston,IL,64.4,3.532,227.46,FC500616
FUEL00001868,TRIP00012764,TRK00012,DRV00063,"2022-06-15 21:00:00",Indianapolis,UT,61,4.803,292.98,FC563020
FUEL00001869,TRIP00064943,TRK00108,DRV00100,"2024-04-16 18:00:00",Detroit,OH,116.1,3.248,377.09,FC293237
FUEL00001870,TRIP00054164,TRK00115,DRV00009,"2023-11-29 22:00:00",Denver,TN,140.5,3.891,546.69,FC760586
FUEL00001871,TRIP00046572,TRK00071,DRV00057,"2023-08-22 12:00:00",Dallas,IL,172.4,4.176,719.94,FC160819
FUEL00001872,TRIP00074001,TRK00025,DRV00002,"2024-08-08 20:00:00",Dallas,PA,138.7,3.48,482.68,FC372137
FUEL00001873,TRIP00076603,TRK00013,DRV00128,"2024-09-12 03:00:00","Oklahoma City",UT,55.3,4.056,224.3,FC134647
FUEL00001874,TRIP00072749,TRK00060,DRV00085,"2024-07-24 00:00:00",Chicago,WA,189.5,3.903,739.62,FC197063
FUEL00001875,TRIP00045819,TRK00019,DRV00100,"2023-08-11 08:00:00",Indianapolis,MN,173.5,3.289,570.64,FC747496
FUEL00001876,TRIP00046676,TRK00030,DRV00010,"2023-08-22 03:00:00","Kansas City",FL,122.8,3.805,467.25,FC644789
FUEL00001877,TRIP00007094,TRK00045,DRV00059,"2022-04-04 11:00:00",Dallas,MN,105.4,3.982,419.7,FC974548
FUEL00001878,TRIP00005367,TRK00058,DRV00138,"2022-03-10 21:00:00",Philadelphia,TX,112.5,3.892,437.85,FC238788
FUEL00001879,TRIP00029605,TRK00079,DRV00142,"2023-01-15 02:00:00","New York",MI,86.8,3.699,321.07,FC447981
FUEL00001880,TRIP00043453,TRK00069,DRV00118,"2023-07-12 02:00:00","Los Angeles",TX,131.7,3.978,523.9,FC446032
FUEL00001881,TRIP00015836,TRK00033,DRV00044,"2022-07-24 12:00:00","Las Vegas",OH,146,4.867,710.58,FC986744
FUEL00001882,TRIP00001381,TRK00048,DRV00120,"2022-01-20 18:00:00",Columbus,TX,126.9,4.974,631.2,FC950505
FUEL00001883,TRIP00055332,,DRV00129,"2023-12-13 01:00:00",Denver,TX,141.4,3.505,495.61,FC632106
FUEL00001884,TRIP00010773,TRK00016,DRV00123,"2022-05-18 21:00:00",Atlanta,MO,171,4.847,828.84,FC619840
FUEL00001885,TRIP00003968,TRK00014,DRV00065,"2022-02-20 08:00:00",Phoenix,UT,78.7,4.531,356.59,FC322083
FUEL00001886,TRIP00035210,TRK00092,DRV00099,"2023-03-28 21:00:00","Oklahoma City",FL,144.9,3.637,527,FC985442
FUEL00001887,TRIP00002799,TRK00069,DRV00023,"2022-02-05 14:00:00",Phoenix,IN,190.2,4.184,795.8,FC891878
FUEL00001888,TRIP00079546,TRK00001,DRV00015,"2024-10-18 03:00:00",Seattle,TN,64.1,4.114,263.71,FC712163
FUEL00001889,TRIP00032126,TRK00025,DRV00127,"2023-02-15 04:00:00","Los Angeles",MI,122.3,4.008,490.18,FC680226
FUEL00001890,TRIP00001199,TRK00006,DRV00095,"2022-01-18 12:00:00",Omaha,AZ,92.9,4.391,407.92,FC399714
FUEL00001891,TRIP00030691,TRK00013,DRV00033,"2023-01-28 13:00:00","Los Angeles",GA,95.6,3.855,368.54,FC676546
